ExperimentID,Tier,Pattern,HotAccessCount,ColdAccessInterval,NUMALocalAccess,NUMARemoteAccess,DRAMAccess,PMEMAccess,MinLatency,P50Latency,P99Latency,MaxLatency,MeanLatency,MigrationMinLatency,MigrationP50Latency,MigrationP99Latency,MigrationMaxLatency,MigrationMeanLatency,LocalToRemote,RemoteToLocal,PMEMToRemote,RemoteToPMEM,LocalToPMEM,PMEMToLocal,DRAMToPMEM,PMEMToDRAM,Throughput
805,3,"uniform,uniform,skewed",8,1600,268748,31252,,0,24,34.5502,3778.59,33695,77.2302,19908,25119.6,41093.4,169566,25984,0,2902,0,0,0,0,,,3.04338e+06
806,3,"uniform,uniform,skewed",8,6400,268197,31803,,0,24,34.1968,980.565,10277,49.6823,17532,23237.5,40183.2,105970,23111.7,0,2841,0,0,0,0,,,3.7237e+06
807,3,"uniform,uniform,skewed",8,6400,269207,30793,,0,24,34.869,3367.06,247640,72.1668,18851,25738.3,53439.2,115493,26672.9,0,2937,0,0,0,0,,,3.00035e+06
808,3,"uniform,uniform,skewed",8,6400,269027,30973,,0,24,35.5154,3630.46,40843,76.9565,20206,24738.8,61905.7,170596,26344.1,0,2925,0,0,0,0,,,2.99571e+06
809,3,"uniform,uniform,skewed",8,6400,269101,30899,,0,23,35.4862,3614.01,35654,75.7181,20245,25354.7,43446,173580,26225.1,0,2946,0,0,0,0,,,3.00076e+06
810,3,"uniform,uniform,skewed",8,6400,269121,30879,,0,24,33.5878,3199.6,232710,66.8021,19699,27316.6,49795.7,370444,28647.8,0,2924,0,0,0,0,,,2.88998e+06
811,3,"uniform,uniform,skewed",32,10,41085,110790,,148125,24,37.7259,5059.53,133824,137.379,17782,24290.2,38375.9,251854,25423.3,2321,1374,11256,13809,0,0,,,388405
812,3,"uniform,uniform,skewed",32,10,31208,104243,,164549,23,36.73,4486.02,23443,128.979,17846,24422.9,39440.2,1915692,26099.8,2363,1391,12392,14802,0,0,,,354430
813,3,"uniform,uniform,skewed",32,10,39838,106368,,153794,24,37.0724,5830.16,68410,127.883,16948,24271.6,40366.3,229106,24899.5,2403,1439,10145,12633,0,0,,,427845
814,3,"uniform,uniform,skewed",32,10,33810,104321,,161869,24,37.4929,5481.09,104751,124.708,17269,24171.1,36511,686022,24811.5,2304,1300,9603,12187,0,0,,,449454
815,3,"uniform,uniform,skewed",32,10,40384,103484,,156132,23,36.6675,4678.58,25388,118.956,17323,24220.5,41144.3,365140,25898.9,2362,1212,8166,10758,0,0,,,485154
816,3,"uniform,uniform,skewed",32,100,207701,74096,,18203,24,32.8639,4035.67,185032,82.0875,17558,25647.5,44695.1,399032,27258.2,415,2376,570,1630,0,0,,,1.86716e+06
817,3,"uniform,uniform,skewed",32,100,210710,75568,,13722,24,35.8551,3842.89,35173,80.3366,17714,25226.1,34587.1,238728,25777.3,396,2474,302,1355,0,0,,,2.13076e+06
818,3,"uniform,uniform,skewed",32,100,206140,73471,,20389,24,33.261,4103.4,190787,83.0853,17446,26298.8,39100.1,105357,27101.4,497,2374,620,1688,0,0,,,1.81506e+06
819,3,"uniform,uniform,skewed",32,100,208075,73311,,18614,24,32.0518,3704.54,175841,77.4611,17435,27545.6,47619.8,2624260,28458.1,259,2252,433,1522,0,0,,,1.99558e+06
820,3,"uniform,uniform,skewed",32,100,207228,74551,,18221,24,30.7947,3789.38,194816,76.5444,17691,25853,44817.5,249369,27454.2,261,2239,433,1533,0,0,,,2.06081e+06
821,3,"uniform,uniform,skewed",32,200,214819,79201,,5980,24,35.5122,1142.23,21084,59.9636,17163,25272.7,58311.6,180131,25173,8,2173,9,996,0,0,,,3.05529e+06
822,3,"uniform,uniform,skewed",32,200,214268,78662,,7070,24,34.5307,942.753,18075,59.7539,17285,24809.1,54607.1,151161,25354.2,18,2174,9,1018,0,0,,,3.01383e+06
823,3,"uniform,uniform,skewed",32,200,214576,78906,,6518,23,34.5689,893.086,24223,58.8958,17367,24686.1,58418.2,122752,24616.9,50,2180,3,992,0,0,,,3.09092e+06
824,3,"uniform,uniform,skewed",32,200,214594,78799,,6607,24,34.3668,749.769,12465,57.5624,17249,24032.5,55761.1,438368,24458.8,57,2172,4,997,0,0,,,3.11622e+06
825,3,"uniform,uniform,skewed",32,200,214552,78830,,6618,24,34.5825,1019,22169,58.3691,17032,24547.5,47779.8,125186,25255.9,775,2190,2,1008,0,0,,,2.54446e+06
826,3,"uniform,uniform,skewed",32,800,214349,85510,,141,24,34.2746,855.371,10073,45.5154,17382,23961.1,61210,115222,23367.7,0,2167,0,31,0,0,,,4.61418e+06
827,3,"uniform,uniform,skewed",32,800,213441,86509,,50,24,34.5805,786.325,6624,45.6088,16925,22958.8,39758.2,207650,23292.2,0,2170,0,16,0,0,,,4.644e+06
828,3,"uniform,uniform,skewed",32,800,213708,86228,,64,24,34.9417,741.468,4529,45.4251,17034,25051.2,42283.3,105116,23819.5,0,2169,0,15,0,0,,,4.56974e+06
829,3,"uniform,uniform,skewed",32,800,214126,85872,,2,24,32.9373,3650.62,275838,71.1126,17383,28507,46807.1,128474,29144.3,0,2152,0,3,0,0,,,3.56549e+06
830,3,"uniform,uniform,skewed",32,800,214151,85766,,83,24,33.5006,834.643,14171,44.5312,17489,25482.4,41036.3,111326,24767.8,0,2170,0,24,0,0,,,4.43132e+06
831,3,"uniform,uniform,skewed",32,1600,214783,85217,,0,24,35.2366,3423.13,35138,70.4286,21329,26332,47356.1,197789,27403.5,0,2168,0,0,0,0,,,3.72489e+06
832,3,"uniform,uniform,skewed",32,1600,214505,85495,,0,24,35.9961,3979.43,274563,85.8112,16991,27254.1,64713.1,556072,27799,0,2061,0,0,0,0,,,3.61284e+06
833,3,"uniform,uniform,skewed",32,1600,214818,85182,,0,24,35.0976,4166.04,51890,93.2585,17166,19976.4,36010.8,101740,21289.8,0,2138,0,0,0,0,,,4.08191e+06
834,3,"uniform,uniform,skewed",32,1600,214775,85225,,0,24,34.2648,827.744,24832,50.3021,17379,21534.2,41518.5,180115,23404.7,0,2170,0,0,0,0,,,4.55382e+06
835,3,"uniform,uniform,skewed",32,1600,214644,85356,,0,24,34.1167,2337.99,30380,62.9123,20060,25678.6,74773.4,121998,26359.1,0,2167,0,0,0,0,,,3.94768e+06
836,3,"uniform,uniform,skewed",32,6400,214212,85788,,0,24,34.4275,819.646,10090,44.9086,17345,24184.2,37220.5,104794,23677.8,0,2171,0,0,0,0,,,4.62413e+06
837,3,"uniform,uniform,skewed",32,6400,213180,86820,,0,24,34.7483,775.707,7188,43.5351,17406,23833.8,35818.8,100814,23264.2,0,2169,0,0,0,0,,,4.72288e+06
838,3,"uniform,uniform,skewed",32,6400,214431,85569,,0,24,34.8689,3989.79,42283,87.0559,16791,23623.9,72749.2,237022,24328.4,0,2139,0,0,0,0,,,3.83852e+06
839,3,"uniform,uniform,skewed",32,6400,213729,86271,,0,24,32.7143,793.996,7329,44.0202,15615,26024.4,33960.7,100270,24370.2,0,2158,0,0,0,0,,,4.55948e+06
840,3,"uniform,uniform,skewed",32,6400,214640,85360,,0,24,35.1296,3890.6,33993,93.0393,16935,20670.5,81575.3,164431,21681.2,0,2166,0,0,0,0,,,4.00677e+06
841,3,"uniform,uniform,skewed",64,10,31267,67537,,201196,24,35.7178,4502.02,40890,104.199,17953,25509.9,36887.2,1534215,27071.5,1893,692,3040,6682,0,0,,,823207
842,3,"uniform,uniform,skewed",64,10,35181,65506,,199313,24,36.6871,6024.88,34393,138.573,17096,25425.6,42951.3,226272,25930,1872,744,3008,6683,0,0,,,831735
843,3,"uniform,uniform,skewed",64,10,27354,64710,,207936,24,35.7665,4554.95,38922,112.872,18034,25803.5,41601.9,208587,27185,1939,721,2882,6596,0,0,,,824553
844,3,"uniform,uniform,skewed",64,10,31763,67069,,201168,24,36.5975,6244.27,206014,130.256,17220,25314.5,37102.9,116143,25793.1,2000,775,3112,6801,0,0,,,818911
845,3,"uniform,uniform,skewed",64,10,38781,64693,,196526,24,35.9614,4525.34,40898,112.439,17712,25415.9,37929.6,1583283,27038.1,1776,763,2798,6268,0,0,,,863287
846,3,"uniform,uniform,skewed",64,100,164996,119866,,15138,24,34.606,1953.89,25224,63.0894,17598,25673.3,62942.8,109108,26892.5,623,777,10,2539,0,0,,,2.3976e+06
847,3,"uniform,uniform,skewed",64,100,164750,120289,,14961,24,33.9707,1442.34,10598,58.16,17667,25593.8,74503.2,118772,25925.7,81,745,1,1255,0,0,,,4.2002e+06
848,3,"uniform,uniform,skewed",64,100,165298,121200,,13502,23,33.6887,1341.05,10819,58.6251,18108,27245.6,86438.6,127836,27912.2,222,754,4,1630,0,0,,,3.31717e+06
849,3,"uniform,uniform,skewed",64,100,161309,112854,,25837,23,35.8048,4956.32,41949,102.601,17078,27070.9,64791.6,130559,27261.5,306,771,7,1705,0,0,,,2.80866e+06
850,3,"uniform,uniform,skewed",64,100,163899,121994,,14107,24,35.3735,1501.37,21455,64.4269,17700,25180.3,66384.6,128237,26376.2,653,772,16,2569,0,0,,,2.39815e+06
851,3,"uniform,uniform,skewed",64,200,168204,126130,,5666,24,33.1822,940.242,15375,54.4362,17308,27860.9,81436.6,198860,28242.4,1,737,0,946,0,0,,,4.6955e+06
852,3,"uniform,uniform,skewed",64,200,167728,126158,,6114,24,33.9023,896.125,14166,53.721,17650,27132.3,80419.6,126641,27568.4,2,775,0,967,0,0,,,4.67322e+06
853,3,"uniform,uniform,skewed",64,200,168202,126105,,5693,24,33.665,1076.39,12948,55.2952,18482,28476.9,89542.8,118804,29461.1,9,772,0,971,0,0,,,4.39854e+06
854,3,"uniform,uniform,skewed",64,200,167343,125996,,6661,24,33.4849,810.278,9486,55.6454,16807,27763,69543.6,102378,28295.9,11,770,0,1050,0,0,,,4.37934e+06
855,3,"uniform,uniform,skewed",64,200,168187,126099,,5714,24,34.0243,1121.32,13100,56.8242,18370,26823.9,63498.8,123444,27520.9,2,760,0,943,0,0,,,4.68967e+06
856,3,"uniform,uniform,skewed",64,800,167565,132370,,65,24,35.5367,1849.88,27563,58.228,21265,26114.3,86275.8,119300,29163.3,0,763,0,23,0,0,,,7.42745e+06
857,3,"uniform,uniform,skewed",64,800,167949,132043,,8,24,34.0933,936.329,10546,45.4452,17738,25282.6,83931.7,839527,25500.5,0,780,0,7,0,0,,,8.90143e+06
858,3,"uniform,uniform,skewed",64,800,167933,131984,,83,24,34.2248,839.377,10308,45.0374,17164,25046.6,72417.9,103520,24611.8,0,772,0,22,0,0,,,9.07634e+06
859,3,"uniform,uniform,skewed",64,800,167750,132156,,94,24,34.5051,888.725,11335,48.7257,17369,21176.3,83878.7,109911,22429.1,0,772,0,27,0,0,,,9.21982e+06
860,3,"uniform,uniform,skewed",64,800,167872,132112,,16,24,31.6863,4198.59,305757,84.8649,19690,31150.4,88551.8,150642,31217.2,0,760,0,15,0,0,,,6.04195e+06
861,3,"uniform,uniform,skewed",64,1600,168611,131389,,0,24,34.982,4214.11,35726,97.0722,17434,19584.1,83702,153293,22340.4,0,735,0,0,0,0,,,6.58734e+06
862,3,"uniform,uniform,skewed",64,1600,167468,132532,,0,23,34.2962,981.076,11531,48.5195,17486,23206.4,79886.3,105586,23448.3,0,763,0,0,0,0,,,9.24587e+06
863,3,"uniform,uniform,skewed",64,1600,167806,132194,,0,24,33.067,3978.94,327722,87.5155,20917,30522.1,85259.5,109489,30765.1,0,756,0,0,0,0,,,6.05901e+06
864,3,"uniform,uniform,skewed",64,1600,167652,132348,,0,24,33.3437,1798.6,68422,62.4902,21816,26384.7,120603,1529187,30132.2,0,771,0,0,0,0,,,7.14643e+06
865,3,"uniform,uniform,skewed",64,1600,168175,131825,,0,24,32.8858,1032.04,29191,55.0564,21790,26348.8,92397.3,112651,28369.4,0,743,0,0,0,0,,,7.97971e+06
866,3,"uniform,uniform,skewed",64,6400,168028,131972,,0,23,34.3989,4293.87,283061,93.3937,21253,31254.3,85661.3,155638,31517.5,0,728,0,0,0,0,,,5.88664e+06
867,3,"uniform,uniform,skewed",64,6400,168117,131883,,0,24,32.5101,905.745,10022,44.6283,17444,23026.3,52146.5,105839,22954.1,0,760,0,0,0,0,,,9.72964e+06
868,3,"uniform,uniform,skewed",64,6400,168729,131271,,0,24,33.7096,931.981,10398,47.6536,18630,27339.8,64139,112421,27497.1,0,780,0,0,0,0,,,8.39306e+06
869,3,"uniform,uniform,skewed",64,6400,168289,131711,,0,24,34.0895,930.882,13012,48.6403,17711,25913.3,47495.2,100788,24959.6,0,781,0,0,0,0,,,8.8014e+06
870,3,"uniform,uniform,skewed",64,6400,168271,131729,,0,24,33.6657,838.57,10217,44.1383,17542,26416.9,82092.7,107977,26026.7,0,779,0,0,0,0,,,8.95088e+06
871,3,"uniform,uniform,skewed",128,10,38405,43025,,218570,24,34.8395,4601.43,70135,107.696,17072,25180,58889.8,348702,26412.5,1421,281,261,4595,0,0,,,1.4597e+06
872,3,"uniform,uniform,skewed",128,10,36336,43823,,219841,24,35.8964,5747.27,38155,126.378,17241,26834.8,60831.3,403941,26657.7,1539,261,314,4715,0,0,,,1.36389e+06
873,3,"uniform,uniform,skewed",128,10,42333,32916,,224751,24,35.9241,5190.24,72130,117.014,20824,26970.6,62222.4,226358,28545,1404,269,227,4574,0,0,,,1.36423e+06
874,3,"uniform,uniform,skewed",128,10,37248,38924,,223828,24,35.4668,4768.85,64928,111.983,19203,26451.5,49860.6,217490,27767.6,1444,303,294,4636,0,0,,,1.36987e+06
875,3,"uniform,uniform,skewed",128,10,40963,38324,,220713,24,35.7881,5519.89,149242,121.272,19367,26826.5,47691.8,124300,27596.5,1408,265,234,4581,0,0,,,1.39258e+06
876,3,"uniform,uniform,skewed",128,100,138362,135452,,26186,23,33.995,4693.56,34053,98.1296,17579,27724.2,74289.4,114059,28936.8,253,2,0,1742,0,0,,,3.43936e+06
877,3,"uniform,uniform,skewed",128,100,142526,142262,,15212,24,34.0485,1588.55,16337,60.9619,21549,28160.3,93450.7,135813,30079.8,104,0,0,1315,0,0,,,4.9203e+06
878,3,"uniform,uniform,skewed",128,100,141160,142490,,16350,24,34.4414,1570.35,14226,64.5886,20916,27704.1,102063,252082,28665.1,361,2,0,2440,0,0,,,3.00828e+06
879,3,"uniform,uniform,skewed",128,100,137920,133920,,28160,24,34.5683,5002.31,47834,103.372,17730,27231.4,75179.6,195467,28399.3,251,3,0,1716,0,0,,,3.44994e+06
880,3,"uniform,uniform,skewed",128,100,140167,140346,,19487,23,34.9877,2007.09,22707,68.9896,17543,27368,75474.9,109210,28084.3,180,0,0,1469,0,0,,,4.47708e+06
881,3,"uniform,uniform,skewed",128,200,145191,148869,,5940,24,32.9194,895.353,11166,53.6345,21067,31248.3,93370.5,124087,31862.9,5,0,0,949,0,0,,,6.45334e+06
882,3,"uniform,uniform,skewed",128,200,144826,148925,,6249,23,35.4577,947.679,14548,58.1368,21095,29850.7,87873.6,139366,30652.2,84,0,0,1257,0,0,,,5.12421e+06
883,3,"uniform,uniform,skewed",128,200,145001,149040,,5959,24,33.9108,908.513,13537,54.8154,21708,29592.5,93503.8,115656,30814,8,4,0,987,0,0,,,6.35218e+06
884,3,"uniform,uniform,skewed",128,200,145108,149074,,5818,24,33.3031,1085.13,14292,56.802,21848,29661.1,97347.7,648391,31496.1,3,3,0,983,0,0,,,6.22533e+06
885,3,"uniform,uniform,skewed",128,200,145050,149667,,5283,24,34.4489,770.21,20080,54.0643,21433,29763.2,88610.1,111635,30247.2,2,0,0,931,0,0,,,6.75068e+06
886,3,"uniform,uniform,skewed",128,800,144975,154948,,77,24,34.4912,851.727,13250,50.5062,23654,75536,105272,130578,68176.1,0,4,0,22,0,0,,,1.77258e+07
887,3,"uniform,uniform,skewed",128,800,145281,154636,,83,24,34.1524,1036.14,15842,49.8154,26577,35038.8,87818.7,120177,48729,0,0,0,26,0,0,,,1.85053e+07
888,3,"uniform,uniform,skewed",128,800,144898,155088,,14,23,35.9515,4218.13,48399,96.0669,27530,79899.2,97684,111755,68159.2,0,1,0,12,0,0,,,1.00989e+07
889,3,"uniform,uniform,skewed",128,800,145107,154826,,67,23,31.9986,743.544,12491,39.766,27514,37134.6,98134,118543,56000.6,0,0,0,17,0,0,,,2.32887e+07
890,3,"uniform,uniform,skewed",128,800,144895,155053,,52,24,33.9636,757.84,10662,41.4648,31559,44056.6,100488,126422,59326.9,0,2,0,15,0,0,,,2.23081e+07
891,3,"uniform,uniform,skewed",128,1600,145068,154932,,0,24,34.4325,968.67,9536,45.464,25073,28979,31033,87853,49968,0,8,0,0,0,0,,,2.13691e+07
892,3,"uniform,uniform,skewed",128,1600,144973,155027,,0,23,34.4434,4635.98,1943436,100.238,32190,0,0,111163,71676.5,0,2,0,0,0,0,,,9.92891e+06
893,3,"uniform,uniform,skewed",128,1600,145050,154950,,0,24,33.7739,886.219,21988,44.502,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,2.24709e+07
894,3,"uniform,uniform,skewed",128,1600,145403,154597,,0,24,33.4942,955.291,10227,45.2409,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,2.21039e+07
895,3,"uniform,uniform,skewed",128,1600,145010,154990,,0,24,34.5963,896.563,12108,47.2521,103330,0,0,103330,103330,0,1,0,0,0,0,,,2.10099e+07
896,3,"uniform,uniform,skewed",128,6400,145263,154737,,0,23,32.5615,962.446,10017,44.7691,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,2.23369e+07
897,3,"uniform,uniform,skewed",128,6400,145037,154963,,0,24,34.8456,4222.74,49794,95.0822,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,1.05172e+07
898,3,"uniform,uniform,skewed",128,6400,145284,154716,,0,24,34.7234,4119.67,58165,94.6398,18446744073709551615,0,0,0,-nan,0,0,0,0,0,0,,,1.05664e+07
899,3,"uniform,uniform,skewed",128,6400,145232,154768,,0,24,34.1348,883.864,9939,45.3887,28164,0,0,88128,55748.5,0,4,0,0,0,0,,,2.16769e+07
900,3,"uniform,uniform,skewed",128,6400,145317,154683,,0,24,34.8482,4104.08,53686,94.4939,25714,0,0,106543,47005.5,0,4,0,0,0,0,,,1.0513e+07
901,3,"skewed,skewed,skewed",1,10,116797,106750,,76453,24,28,3983.44,175430,96.0606,18069,25932.3,41319.5,1712710,27158,2321,1289,22884,24110,0,0,,,213809
902,3,"skewed,skewed,skewed",1,10,118608,108135,,73257,24,28.8105,3958.04,86567,96.063,17921,25304.8,37982.6,1625015,26330.4,2217,1249,19808,22495,0,0,,,243124
903,3,"skewed,skewed,skewed",1,10,126263,103359,,70378,24,28.8307,3567.24,17259,94.9799,18128,25935.7,41169.6,1764699,27177.4,2450,1420,23797,25884,0,0,,,202174
904,3,"skewed,skewed,skewed",1,10,116544,107736,,75720,24,31.8842,5881.65,66634,127.703,16957,25276,38952.4,288574,25714.5,2337,1321,22568,23886,0,0,,,226088
905,3,"skewed,skewed,skewed",1,10,116603,106934,,76463,24,28.9465,3862.79,17836,94.677,18031,25807.7,42327.7,1697440,27130,2532,1323,23586,24246,0,0,,,209692
906,3,"skewed,skewed,skewed",1,100,274153,16898,,8949,24,28.036,2265.51,16933,67.5607,17564,24928,107619,371086,26152.5,4708,5707,10188,11692,0,0,,,346875
907,3,"skewed,skewed,skewed",1,100,274235,16989,,8776,24,28.1583,2008.21,41257,71.7948,17522,24708.2,41757.6,222133,25567,5149,5904,10812,12022,0,0,,,337865
908,3,"skewed,skewed,skewed",1,100,273465,17446,,9089,24,28.1693,3557.55,214377,81.5111,17721,25387.1,95207,1679177,26489.1,6233,5770,12124,12623,0,0,,,300623
909,3,"skewed,skewed,skewed",1,100,273748,17107,,9145,24,28.2441,731.671,18143,62.0821,17636,25266.6,94653.6,1564672,26244,4929,5506,10617,12246,0,0,,,336136
910,3,"skewed,skewed,skewed",1,100,274362,16995,,8643,23,28,2777.94,69631,67.8413,17376,25288.6,78306.4,2137901,26471,4708,5668,10194,11695,0,0,,,343077
911,3,"skewed,skewed,skewed",1,200,290848,8616,,536,24,28,1004.36,35895,49.8126,17355,23917,39475.5,629390,25140,6318,8670,741,741,0,0,,,699301
912,3,"skewed,skewed,skewed",1,200,290768,8705,,527,23,28.0045,915.71,10228,51.4682,17266,23668.3,41537.2,1119227,24759.7,6164,8742,659,659,0,0,,,719180
913,3,"skewed,skewed,skewed",1,200,290980,8547,,473,24,28,926.688,13101,48.1049,16804,23578.9,67343.4,688924,24651.5,6233,8709,675,675,0,0,,,721061
914,3,"skewed,skewed,skewed",1,200,290951,8527,,522,23,28,866.047,10530,47.4451,17496,23741.6,39925.6,2503308,25012,5373,8053,708,708,0,0,,,778287
915,3,"skewed,skewed,skewed",1,200,291034,8476,,490,24,28.9518,888.571,11268,49.7157,17516,23805.4,40348.4,1732407,24879.8,6148,8776,753,753,0,0,,,708065
916,3,"skewed,skewed,skewed",1,800,295180,4803,,17,24,28,3914.39,32949,88.3845,16851,18555.9,52295.2,104795,19829.2,44,3258,30,30,0,0,,,3.21953e+06
917,3,"skewed,skewed,skewed",1,800,294969,5014,,17,23,28,3730.98,41478,79.2631,19745,25236,89963.7,178080,26348.5,94,3295,46,46,0,0,,,2.59744e+06
918,3,"skewed,skewed,skewed",1,800,295079,4911,,10,24,27.9999,898.32,10531,43.4314,17685,20550.4,88330.1,123447,22485.7,42,3254,14,14,0,0,,,3.41795e+06
919,3,"skewed,skewed,skewed",1,800,295097,4890,,13,23,28,769.854,14196,40.7465,17363,21191.2,72297.9,109692,22347.9,36,3251,24,24,0,0,,,3.45804e+06
920,3,"skewed,skewed,skewed",1,800,295224,4755,,21,24,28,3590.91,34769,80.7171,19170,25014.9,68837.1,738403,26159.4,83,3296,41,41,0,0,,,2.61431e+06
921,3,"skewed,skewed,skewed",1,1600,295123,4877,,0,24,28,4060.77,38297,87.9737,21214,25428,83795.7,128299,26248.1,0,3219,0,0,0,0,,,2.70551e+06
922,3,"skewed,skewed,skewed",1,1600,295112,4888,,0,23,28,2173.53,292414,60.1276,20966,25933.1,71486,708516,27922.1,0,3220,0,0,0,0,,,2.77913e+06
923,3,"skewed,skewed,skewed",1,1600,294942,5058,,0,23,28,848.826,10022,40.8925,17329,21234.9,57624.5,172857,22362.1,0,3220,0,0,0,0,,,3.55983e+06
924,3,"skewed,skewed,skewed",1,1600,295063,4937,,0,24,28.6022,4368.88,41480,96.7242,17168,18749.3,82779.2,702948,20078.9,0,3219,0,0,0,0,,,3.20337e+06
925,3,"skewed,skewed,skewed",1,1600,294988,5012,,0,24,28,816.573,9400,42.5775,17070,20155.9,75993.4,772648,22070.3,0,3220,0,0,0,0,,,3.57826e+06
926,3,"skewed,skewed,skewed",1,6400,295016,4984,,0,24,28,758.861,8883,40.1789,17179,21274.7,64113.3,107348,22443,0,3221,0,0,0,0,,,3.55692e+06
927,3,"skewed,skewed,skewed",1,6400,295113,4887,,0,24,28.1764,979.895,10492,44.9759,17467,23651.9,79090.5,116685,23349.5,0,3222,0,0,0,0,,,3.38124e+06
928,3,"skewed,skewed,skewed",1,6400,295104,4896,,0,23,28,825.196,10479,41.6487,17092,20507.1,69202.5,189530,23062.5,0,3221,0,0,0,0,,,3.45706e+06
929,3,"skewed,skewed,skewed",1,6400,295138,4862,,0,24,28.452,3766.23,38399,83.1847,21114,25541.3,83994.5,190755,26316.8,0,3221,0,0,0,0,,,2.73419e+06
930,3,"skewed,skewed,skewed",1,6400,294963,5037,,0,25,28.9999,1419.57,34236,61.6502,21063,25168.2,72544.7,172829,26273.2,0,3220,0,0,0,0,,,2.90994e+06
931,3,"skewed,skewed,skewed",4,10,122739,102407,,74854,24,29.4681,5154.93,36726,109.392,17089,24305.3,38491.7,1833305,25195.3,2553,1454,18930,20865,0,0,,,263987
932,3,"skewed,skewed,skewed",4,10,117125,103240,,79635,23,28.7085,3847.12,32346,100.751,17666,25018.2,40279.6,1627959,26230.5,2177,1197,17039,19247,0,0,,,280235
933,3,"skewed,skewed,skewed",4,10,124443,99351,,76206,24,28.8708,4533.83,1603383,119.275,17886,24929.9,39690.8,306126,26098.5,2343,1341,18859,20901,0,0,,,256497
934,3,"skewed,skewed,skewed",4,10,121913,100443,,77644,24,28.8,4700.26,34303,105.343,17257,24486.1,41303.7,265102,25412.2,2408,1431,18589,20689,0,0,,,266123
935,3,"skewed,skewed,skewed",4,10,118763,103733,,77504,24,28.0129,3989.14,30950,98.9052,16974,24017.4,40519.2,234044,24208.3,2420,1307,17464,19435,0,0,,,296104
936,3,"skewed,skewed,skewed",4,100,273282,15143,,11575,24,28.1807,625.621,23510,66.2418,17265,23997.2,38498.9,1859872,24889.8,4329,4309,8673,9746,0,0,,,432703
937,3,"skewed,skewed,skewed",4,100,274109,14270,,11621,24,28.0001,1992.76,22414,67.4527,17534,23989.3,39814,374483,25417.9,3314,4210,7845,8800,0,0,,,472768
938,3,"skewed,skewed,skewed",4,100,272653,15279,,12068,23,28.5322,4104.15,35003,85.1243,17482,24323.7,48031.2,228371,24946,3658,4410,8560,9594,0,0,,,441390
939,3,"skewed,skewed,skewed",4,100,273712,14604,,11684,24,28,1186.31,19993,65.8391,17355,24050.6,39037.5,112723,25478.9,3080,4007,7910,8835,0,0,,,478495
940,3,"skewed,skewed,skewed",4,100,273071,14834,,12095,24,28,679.336,22114,64.1715,17494,23635.8,37905.1,317391,25175.7,4172,4234,8924,10288,0,0,,,419843
941,3,"skewed,skewed,skewed",4,200,283880,11747,,4373,24,28.1568,587.375,15096,49.3555,17480,23972,36865.8,116666,25198,2746,5392,1928,1976,0,0,,,942681
942,3,"skewed,skewed,skewed",4,200,283801,11765,,4434,24,27.9999,2934.64,209106,63.173,17873,23290.9,43313.3,1118096,25688.2,2744,5418,1874,1916,0,0,,,920310
943,3,"skewed,skewed,skewed",4,200,283876,11834,,4290,23,28,528.956,15234,55.3031,17473,23847,37744.3,119463,25253.3,3806,6255,1924,1969,0,0,,,813061
944,3,"skewed,skewed,skewed",4,200,283886,11105,,5009,23,28,3091.06,226669,65.33,17574,23152.4,38498.4,113730,25161.2,2549,5163,2032,2090,0,0,,,945308
945,3,"skewed,skewed,skewed",4,200,283769,12036,,4195,24,28,898.276,25942,53.5163,17588,23575.2,37771.6,301904,25114.3,4596,6321,1901,1942,0,0,,,775710
946,3,"skewed,skewed,skewed",4,800,285959,13954,,87,24,28,897.532,9711,43.2238,17536,22888.7,56848.3,672312,24420.3,10,3119,36,58,0,0,,,3.27247e+06
947,3,"skewed,skewed,skewed",4,800,286006,13840,,154,24,28,918.064,12828,44.4708,17620,24099.9,53886.7,158023,23875,16,3116,60,84,0,0,,,3.27669e+06
948,3,"skewed,skewed,skewed",4,800,285966,13944,,90,24,28.3241,972.68,18200,44.8427,17436,25844,62757.4,489910,24838.2,12,3108,37,60,0,0,,,3.21346e+06
949,3,"skewed,skewed,skewed",4,800,285829,13948,,223,24,29.7314,3072.39,31470,69.898,17845,26166.5,53280.1,123477,27075.8,16,3048,77,121,0,0,,,2.74497e+06
950,3,"skewed,skewed,skewed",4,800,285679,14259,,62,24,28,1930.59,87486,57.8655,19214,27686.7,51603.6,313895,28720.5,9,3110,24,53,0,0,,,2.7485e+06
951,3,"skewed,skewed,skewed",4,1600,285895,14105,,0,24,28,932.814,10799,43.5078,17585,22395.6,45578.4,106434,23021.8,0,3085,0,0,0,0,,,3.56826e+06
952,3,"skewed,skewed,skewed",4,1600,286033,13967,,0,24,28.9357,1728.14,32796,63.8925,18168,25813.7,57683,172309,26808.5,0,3004,0,0,0,0,,,3.00901e+06
953,3,"skewed,skewed,skewed",4,1600,285927,14073,,0,23,28,826.156,9990,41.5585,17079,22153.8,52476.4,108091,22876.3,0,3072,0,0,0,0,,,3.62566e+06
